drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB00720,3.6409206259835614e-06,5.438788788814778,60,Clodronic Acid,M05,Drugs for treatment of bone diseases ,Q71U36,TUBA1A,ENSG00000167552,DB00720|Q71U36,,
DB00720,3.6409206259835614e-06,5.438788788814778,60,Clodronic Acid,M05,Drugs for treatment of bone diseases ,P06748,NPM1,ENSG00000181163,DB00720|P06748,,
DB00720,3.6409206259835614e-06,5.438788788814778,60,Clodronic Acid,M05,Drugs for treatment of bone diseases ,Q9BQE3,TUBA1C,ENSG00000167553,DB00720|Q9BQE3,,
DB00720,3.6409206259835614e-06,5.438788788814778,60,Clodronic Acid,M05,Drugs for treatment of bone diseases ,Q13619,CUL4A,ENSG00000139842,DB00720|Q13619,,
DB06245,3.403434562848739e-06,5.468082595071695,61,,,,P07437,TUBB,ENSG00000196230,DB06245|P07437,,
DB06245,3.403434562848739e-06,5.468082595071695,61,,,,P62906,RPL10A,ENSG00000198755,DB06245|P62906,,
DB06245,3.403434562848739e-06,5.468082595071695,61,,,,Q71U36,TUBA1A,ENSG00000167552,DB06245|Q71U36,,
DB06245,3.403434562848739e-06,5.468082595071695,61,,,,P06748,NPM1,ENSG00000181163,DB06245|P06748,,
DB06245,3.403434562848739e-06,5.468082595071695,61,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB06245|Q9BQE3,,
DB06245,3.403434562848739e-06,5.468082595071695,61,,,,Q13619,CUL4A,ENSG00000139842,DB06245|Q13619,,
DB00541,3.4004148081786338e-06,5.46846810121815,62,Citomid,L01,Antineoplastic agents ,P07437,TUBB,ENSG00000196230,DB00541|P07437,target_negativeEffect,inhibitor
DB00541,3.4004148081786338e-06,5.46846810121815,62,Citomid,L01,Antineoplastic agents ,P62906,RPL10A,ENSG00000198755,DB00541|P62906,,
DB00541,3.4004148081786338e-06,5.46846810121815,62,Citomid,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552,DB00541|Q71U36,,
DB00541,3.4004148081786338e-06,5.46846810121815,62,Citomid,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB00541|P06748,,
DB00541,3.4004148081786338e-06,5.46846810121815,62,Citomid,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB00541|Q9BQE3,,
DB00541,3.4004148081786338e-06,5.46846810121815,62,Citomid,L01,Antineoplastic agents ,Q13619,CUL4A,ENSG00000139842,DB00541|Q13619,,
DB13191,3.3241768945911364e-06,5.478315873485795,63,Phosphocreatine,C01,Cardiac therapy,P07437,TUBB,ENSG00000196230,DB13191|P07437,,
DB13191,3.3241768945911364e-06,5.478315873485795,63,Phosphocreatine,C01,Cardiac therapy,P62906,RPL10A,ENSG00000198755,DB13191|P62906,,
DB13191,3.3241768945911364e-06,5.478315873485795,63,Phosphocreatine,C01,Cardiac therapy,Q71U36,TUBA1A,ENSG00000167552,DB13191|Q71U36,,
DB13191,3.3241768945911364e-06,5.478315873485795,63,Phosphocreatine,C01,Cardiac therapy,P06748,NPM1,ENSG00000181163,DB13191|P06748,,
DB13191,3.3241768945911364e-06,5.478315873485795,63,Phosphocreatine,C01,Cardiac therapy,Q9BQE3,TUBA1C,ENSG00000167553,DB13191|Q9BQE3,,
DB13191,3.3241768945911364e-06,5.478315873485795,63,Phosphocreatine,C01,Cardiac therapy,Q13619,CUL4A,ENSG00000139842,DB13191|Q13619,,
DB00148,3.3241768945911364e-06,5.478315873485795,63,,,,P07437,TUBB,ENSG00000196230,DB00148|P07437,,
DB00148,3.3241768945911364e-06,5.478315873485795,63,,,,P62906,RPL10A,ENSG00000198755,DB00148|P62906,,
DB00148,3.3241768945911364e-06,5.478315873485795,63,,,,Q71U36,TUBA1A,ENSG00000167552,DB00148|Q71U36,,
DB00148,3.3241768945911364e-06,5.478315873485795,63,,,,P06748,NPM1,ENSG00000181163,DB00148|P06748,,
DB00148,3.3241768945911364e-06,5.478315873485795,63,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB00148|Q9BQE3,,
DB00148,3.3241768945911364e-06,5.478315873485795,63,,,,Q13619,CUL4A,ENSG00000139842,DB00148|Q13619,,
DB11611,3.1696294976998693e-06,5.498991500087749,65,Lifitegrast,S01,Ophthalmologicals,P07437,TUBB,ENSG00000196230,DB11611|P07437,,
DB11611,3.1696294976998693e-06,5.498991500087749,65,Lifitegrast,S01,Ophthalmologicals,P62906,RPL10A,ENSG00000198755,DB11611|P62906,,
DB11611,3.1696294976998693e-06,5.498991500087749,65,Lifitegrast,S01,Ophthalmologicals,Q71U36,TUBA1A,ENSG00000167552,DB11611|Q71U36,,
DB11611,3.1696294976998693e-06,5.498991500087749,65,Lifitegrast,S01,Ophthalmologicals,P06748,NPM1,ENSG00000181163,DB11611|P06748,,
DB11611,3.1696294976998693e-06,5.498991500087749,65,Lifitegrast,S01,Ophthalmologicals,Q9BQE3,TUBA1C,ENSG00000167553,DB11611|Q9BQE3,,
DB11611,3.1696294976998693e-06,5.498991500087749,65,Lifitegrast,S01,Ophthalmologicals,Q13619,CUL4A,ENSG00000139842,DB11611|Q13619,,
DB07574,3.007788815096915e-06,5.521752659987917,66,,,,P07437,TUBB,ENSG00000196230,DB07574|P07437,,
DB07574,3.007788815096915e-06,5.521752659987917,66,,,,P62906,RPL10A,ENSG00000198755,DB07574|P62906,,
DB07574,3.007788815096915e-06,5.521752659987917,66,,,,Q71U36,TUBA1A,ENSG00000167552,DB07574|Q71U36,,
DB07574,3.007788815096915e-06,5.521752659987917,66,,,,P06748,NPM1,ENSG00000181163,DB07574|P06748,,
DB07574,3.007788815096915e-06,5.521752659987917,66,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB07574|Q9BQE3,,
DB07574,3.007788815096915e-06,5.521752659987917,66,,,,Q13619,CUL4A,ENSG00000139842,DB07574|Q13619,,
DB00361,2.910296907907968e-06,5.536062702117754,67,Vinorelbine,L01,Antineoplastic agents ,P07437,TUBB,ENSG00000196230,DB00361|P07437,target_negativeEffect,"antagonist, inhibitor"
DB00361,2.910296907907968e-06,5.536062702117754,67,Vinorelbine,L01,Antineoplastic agents ,P62906,RPL10A,ENSG00000198755,DB00361|P62906,,
DB00361,2.910296907907968e-06,5.536062702117754,67,Vinorelbine,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552,DB00361|Q71U36,,
DB00361,2.910296907907968e-06,5.536062702117754,67,Vinorelbine,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB00361|P06748,,
DB00361,2.910296907907968e-06,5.536062702117754,67,Vinorelbine,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB00361|Q9BQE3,,
DB00361,2.910296907907968e-06,5.536062702117754,67,Vinorelbine,L01,Antineoplastic agents ,Q13619,CUL4A,ENSG00000139842,DB00361|Q13619,,
DB07995,2.8988781102919827e-06,5.537770045128094,68,,,,P07437,TUBB,ENSG00000196230,DB07995|P07437,,
DB07995,2.8988781102919827e-06,5.537770045128094,68,,,,P62906,RPL10A,ENSG00000198755,DB07995|P62906,,
DB07995,2.8988781102919827e-06,5.537770045128094,68,,,,Q71U36,TUBA1A,ENSG00000167552,DB07995|Q71U36,,
DB07995,2.8988781102919827e-06,5.537770045128094,68,,,,P06748,NPM1,ENSG00000181163,DB07995|P06748,,
DB07995,2.8988781102919827e-06,5.537770045128094,68,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB07995|Q9BQE3,,
DB07995,2.8988781102919827e-06,5.537770045128094,68,,,,Q13619,CUL4A,ENSG00000139842,DB07995|Q13619,,
DB00640,2.8878967015469327e-06,5.539418345295782,69,Adenosine,C01,Cardiac therapy,P07437,TUBB,ENSG00000196230,DB00640|P07437,,
DB00640,2.8878967015469327e-06,5.539418345295782,69,Adenosine,C01,Cardiac therapy,P62906,RPL10A,ENSG00000198755,DB00640|P62906,,
DB00640,2.8878967015469327e-06,5.539418345295782,69,Adenosine,C01,Cardiac therapy,Q71U36,TUBA1A,ENSG00000167552,DB00640|Q71U36,,
DB00640,2.8878967015469327e-06,5.539418345295782,69,Adenosine,C01,Cardiac therapy,P06748,NPM1,ENSG00000181163,DB00640|P06748,,
DB00640,2.8878967015469327e-06,5.539418345295782,69,Adenosine,C01,Cardiac therapy,Q9BQE3,TUBA1C,ENSG00000167553,DB00640|Q9BQE3,,
DB00640,2.8878967015469327e-06,5.539418345295782,69,Adenosine,C01,Cardiac therapy,Q13619,CUL4A,ENSG00000139842,DB00640|Q13619,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,C02,Antihypertensives ,P07437,TUBB,ENSG00000196230,DB01119|P07437,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,C02,Antihypertensives ,P62906,RPL10A,ENSG00000198755,DB01119|P62906,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,C02,Antihypertensives ,Q71U36,TUBA1A,ENSG00000167552,DB01119|Q71U36,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,C02,Antihypertensives ,P06748,NPM1,ENSG00000181163,DB01119|P06748,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,C02,Antihypertensives ,Q9BQE3,TUBA1C,ENSG00000167553,DB01119|Q9BQE3,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,C02,Antihypertensives ,Q13619,CUL4A,ENSG00000139842,DB01119|Q13619,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,V03,All other therapeutic products ,P07437,TUBB,ENSG00000196230,DB01119|P07437,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,V03,All other therapeutic products ,P62906,RPL10A,ENSG00000198755,DB01119|P62906,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,V03,All other therapeutic products ,Q71U36,TUBA1A,ENSG00000167552,DB01119|Q71U36,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,V03,All other therapeutic products ,P06748,NPM1,ENSG00000181163,DB01119|P06748,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,V03,All other therapeutic products ,Q9BQE3,TUBA1C,ENSG00000167553,DB01119|Q9BQE3,,
DB01119,2.8667351685855493e-06,5.542612425691238,70,Diazoxide,V03,All other therapeutic products ,Q13619,CUL4A,ENSG00000139842,DB01119|Q13619,,
DB05773,2.789229223566202e-06,5.554515793213621,71,,,,P07437,TUBB,ENSG00000196230,DB05773|P07437,,
DB05773,2.789229223566202e-06,5.554515793213621,71,,,,P62906,RPL10A,ENSG00000198755,DB05773|P62906,,
DB05773,2.789229223566202e-06,5.554515793213621,71,,,,Q71U36,TUBA1A,ENSG00000167552,DB05773|Q71U36,,
DB05773,2.789229223566202e-06,5.554515793213621,71,,,,P06748,NPM1,ENSG00000181163,DB05773|P06748,,
DB05773,2.789229223566202e-06,5.554515793213621,71,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB05773|Q9BQE3,,
DB05773,2.789229223566202e-06,5.554515793213621,71,,,,Q13619,CUL4A,ENSG00000139842,DB05773|Q13619,,
DB12240,2.771148709109312e-06,5.557340167897787,72,,,,P07437,TUBB,ENSG00000196230,DB12240|P07437,,
DB12240,2.771148709109312e-06,5.557340167897787,72,,,,P62906,RPL10A,ENSG00000198755,DB12240|P62906,,
DB12240,2.771148709109312e-06,5.557340167897787,72,,,,Q71U36,TUBA1A,ENSG00000167552,DB12240|Q71U36,,
DB12240,2.771148709109312e-06,5.557340167897787,72,,,,P06748,NPM1,ENSG00000181163,DB12240|P06748,,
DB12240,2.771148709109312e-06,5.557340167897787,72,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB12240|Q9BQE3,,
DB12240,2.771148709109312e-06,5.557340167897787,72,,,,Q13619,CUL4A,ENSG00000139842,DB12240|Q13619,,
DB08870,2.771063005019453e-06,5.557353599652194,73,,,,P07437,TUBB,ENSG00000196230,DB08870|P07437,,
DB08870,2.771063005019453e-06,5.557353599652194,73,,,,P62906,RPL10A,ENSG00000198755,DB08870|P62906,,
DB08870,2.771063005019453e-06,5.557353599652194,73,,,,Q71U36,TUBA1A,ENSG00000167552,DB08870|Q71U36,,
DB08870,2.771063005019453e-06,5.557353599652194,73,,,,P06748,NPM1,ENSG00000181163,DB08870|P06748,,
DB08870,2.771063005019453e-06,5.557353599652194,73,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB08870|Q9BQE3,,
DB08870,2.771063005019453e-06,5.557353599652194,73,,,,Q13619,CUL4A,ENSG00000139842,DB08870|Q13619,,
DB08871,2.7705823333405915e-06,5.557428939391753,74,Eribulin,L01,Antineoplastic agents,P07437,TUBB,ENSG00000196230,DB08871|P07437,,
DB08871,2.7705823333405915e-06,5.557428939391753,74,Eribulin,L01,Antineoplastic agents,P62906,RPL10A,ENSG00000198755,DB08871|P62906,,
DB08871,2.7705823333405915e-06,5.557428939391753,74,Eribulin,L01,Antineoplastic agents,Q71U36,TUBA1A,ENSG00000167552,DB08871|Q71U36,,
DB08871,2.7705823333405915e-06,5.557428939391753,74,Eribulin,L01,Antineoplastic agents,P06748,NPM1,ENSG00000181163,DB08871|P06748,,
DB08871,2.7705823333405915e-06,5.557428939391753,74,Eribulin,L01,Antineoplastic agents,Q9BQE3,TUBA1C,ENSG00000167553,DB08871|Q9BQE3,,
DB08871,2.7705823333405915e-06,5.557428939391753,74,Eribulin,L01,Antineoplastic agents,Q13619,CUL4A,ENSG00000139842,DB08871|Q13619,,
DB13007,2.7675309005481943e-06,5.557907521357045,75,,,,P07437,TUBB,ENSG00000196230,DB13007|P07437,,
DB13007,2.7675309005481943e-06,5.557907521357045,75,,,,P62906,RPL10A,ENSG00000198755,DB13007|P62906,,
DB13007,2.7675309005481943e-06,5.557907521357045,75,,,,Q71U36,TUBA1A,ENSG00000167552,DB13007|Q71U36,,
DB13007,2.7675309005481943e-06,5.557907521357045,75,,,,P06748,NPM1,ENSG00000181163,DB13007|P06748,,
DB13007,2.7675309005481943e-06,5.557907521357045,75,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB13007|Q9BQE3,,
DB13007,2.7675309005481943e-06,5.557907521357045,75,,,,Q13619,CUL4A,ENSG00000139842,DB13007|Q13619,,
DB06772,2.624451352767964e-06,5.580961472970232,76,Cabazitaxel,L01,Antineoplastic agents ,P07437,TUBB,ENSG00000196230,DB06772|P07437,,
DB06772,2.624451352767964e-06,5.580961472970232,76,Cabazitaxel,L01,Antineoplastic agents ,P62906,RPL10A,ENSG00000198755,DB06772|P62906,,
DB06772,2.624451352767964e-06,5.580961472970232,76,Cabazitaxel,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552,DB06772|Q71U36,,
DB06772,2.624451352767964e-06,5.580961472970232,76,Cabazitaxel,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB06772|P06748,,
DB06772,2.624451352767964e-06,5.580961472970232,76,Cabazitaxel,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB06772|Q9BQE3,,
DB06772,2.624451352767964e-06,5.580961472970232,76,Cabazitaxel,L01,Antineoplastic agents ,Q13619,CUL4A,ENSG00000139842,DB06772|Q13619,,
DB11641,2.624451352767964e-06,5.580961472970232,76,Vinflunine,L01,Antineoplastic agents ,P07437,TUBB,ENSG00000196230,DB11641|P07437,target_negativeEffect,inhibitor
DB11641,2.624451352767964e-06,5.580961472970232,76,Vinflunine,L01,Antineoplastic agents ,P62906,RPL10A,ENSG00000198755,DB11641|P62906,,
DB11641,2.624451352767964e-06,5.580961472970232,76,Vinflunine,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552,DB11641|Q71U36,,
DB11641,2.624451352767964e-06,5.580961472970232,76,Vinflunine,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB11641|P06748,,
DB11641,2.624451352767964e-06,5.580961472970232,76,Vinflunine,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB11641|Q9BQE3,,
DB11641,2.624451352767964e-06,5.580961472970232,76,Vinflunine,L01,Antineoplastic agents ,Q13619,CUL4A,ENSG00000139842,DB11641|Q13619,,
DB04845,2.624451352767964e-06,5.580961472970232,76,Ixabepilone,L01,Antineoplastic agents ,P07437,TUBB,ENSG00000196230,DB04845|P07437,,
DB04845,2.624451352767964e-06,5.580961472970232,76,Ixabepilone,L01,Antineoplastic agents ,P62906,RPL10A,ENSG00000198755,DB04845|P62906,,
DB04845,2.624451352767964e-06,5.580961472970232,76,Ixabepilone,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552,DB04845|Q71U36,,
DB04845,2.624451352767964e-06,5.580961472970232,76,Ixabepilone,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB04845|P06748,,
DB04845,2.624451352767964e-06,5.580961472970232,76,Ixabepilone,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB04845|Q9BQE3,,
DB04845,2.624451352767964e-06,5.580961472970232,76,Ixabepilone,L01,Antineoplastic agents ,Q13619,CUL4A,ENSG00000139842,DB04845|Q13619,,
DB03496,2.609275747241885e-06,5.58348002240324,79,,,,P07437,TUBB,ENSG00000196230,DB03496|P07437,,
DB03496,2.609275747241885e-06,5.58348002240324,79,,,,P62906,RPL10A,ENSG00000198755,DB03496|P62906,,
DB03496,2.609275747241885e-06,5.58348002240324,79,,,,Q71U36,TUBA1A,ENSG00000167552,DB03496|Q71U36,,
DB03496,2.609275747241885e-06,5.58348002240324,79,,,,P06748,NPM1,ENSG00000181163,DB03496|P06748,,
DB03496,2.609275747241885e-06,5.58348002240324,79,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB03496|Q9BQE3,,
DB03496,2.609275747241885e-06,5.58348002240324,79,,,,Q13619,CUL4A,ENSG00000139842,DB03496|Q13619,,
DB09073,2.4924308960945284e-06,5.603376873883252,80,Palbociclib,L01,Antineoplastic agents ,P07437,TUBB,ENSG00000196230,DB09073|P07437,,
DB09073,2.4924308960945284e-06,5.603376873883252,80,Palbociclib,L01,Antineoplastic agents ,P62906,RPL10A,ENSG00000198755,DB09073|P62906,,
DB09073,2.4924308960945284e-06,5.603376873883252,80,Palbociclib,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552,DB09073|Q71U36,,
DB09073,2.4924308960945284e-06,5.603376873883252,80,Palbociclib,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB09073|P06748,,
DB09073,2.4924308960945284e-06,5.603376873883252,80,Palbociclib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB09073|Q9BQE3,,
DB09073,2.4924308960945284e-06,5.603376873883252,80,Palbociclib,L01,Antineoplastic agents ,Q13619,CUL4A,ENSG00000139842,DB09073|Q13619,,
DB01087,2.42897151327078e-06,5.614577578526221,81,Primaquine,P01,Antiprotozoals ,P07437,TUBB,ENSG00000196230,DB01087|P07437,,
DB01087,2.42897151327078e-06,5.614577578526221,81,Primaquine,P01,Antiprotozoals ,P62906,RPL10A,ENSG00000198755,DB01087|P62906,,
DB01087,2.42897151327078e-06,5.614577578526221,81,Primaquine,P01,Antiprotozoals ,Q71U36,TUBA1A,ENSG00000167552,DB01087|Q71U36,,
DB01087,2.42897151327078e-06,5.614577578526221,81,Primaquine,P01,Antiprotozoals ,P06748,NPM1,ENSG00000181163,DB01087|P06748,,
DB01087,2.42897151327078e-06,5.614577578526221,81,Primaquine,P01,Antiprotozoals ,Q9BQE3,TUBA1C,ENSG00000167553,DB01087|Q9BQE3,,
DB01087,2.42897151327078e-06,5.614577578526221,81,Primaquine,P01,Antiprotozoals ,Q13619,CUL4A,ENSG00000139842,DB01087|Q13619,,
DB04977,2.4281576903117928e-06,5.614723112568586,82,Plitidepsin,L01,Antineoplastic agents,P07437,TUBB,ENSG00000196230,DB04977|P07437,,
DB04977,2.4281576903117928e-06,5.614723112568586,82,Plitidepsin,L01,Antineoplastic agents,P62906,RPL10A,ENSG00000198755,DB04977|P62906,,
DB04977,2.4281576903117928e-06,5.614723112568586,82,Plitidepsin,L01,Antineoplastic agents,Q71U36,TUBA1A,ENSG00000167552,DB04977|Q71U36,,
DB04977,2.4281576903117928e-06,5.614723112568586,82,Plitidepsin,L01,Antineoplastic agents,P06748,NPM1,ENSG00000181163,DB04977|P06748,,
DB04977,2.4281576903117928e-06,5.614723112568586,82,Plitidepsin,L01,Antineoplastic agents,Q9BQE3,TUBA1C,ENSG00000167553,DB04977|Q9BQE3,,
DB04977,2.4281576903117928e-06,5.614723112568586,82,Plitidepsin,L01,Antineoplastic agents,Q13619,CUL4A,ENSG00000139842,DB04977|Q13619,,
DB09221,2.3303927090543485e-06,5.632570887126707,83,,,,P07437,TUBB,ENSG00000196230,DB09221|P07437,,
DB09221,2.3303927090543485e-06,5.632570887126707,83,,,,P62906,RPL10A,ENSG00000198755,DB09221|P62906,,
DB09221,2.3303927090543485e-06,5.632570887126707,83,,,,Q71U36,TUBA1A,ENSG00000167552,DB09221|Q71U36,,
DB09221,2.3303927090543485e-06,5.632570887126707,83,,,,P06748,NPM1,ENSG00000181163,DB09221|P06748,,
DB09221,2.3303927090543485e-06,5.632570887126707,83,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB09221|Q9BQE3,,
DB09221,2.3303927090543485e-06,5.632570887126707,83,,,,Q13619,CUL4A,ENSG00000139842,DB09221|Q13619,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,M02,Topical products for joint and muscular pain ,P07437,TUBB,ENSG00000196230,DB06774|P07437,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,M02,Topical products for joint and muscular pain ,P62906,RPL10A,ENSG00000198755,DB06774|P62906,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,M02,Topical products for joint and muscular pain ,Q71U36,TUBA1A,ENSG00000167552,DB06774|Q71U36,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,M02,Topical products for joint and muscular pain ,P06748,NPM1,ENSG00000181163,DB06774|P06748,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,M02,Topical products for joint and muscular pain ,Q9BQE3,TUBA1C,ENSG00000167553,DB06774|Q9BQE3,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,M02,Topical products for joint and muscular pain ,Q13619,CUL4A,ENSG00000139842,DB06774|Q13619,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,N01,Anesthetics ,P07437,TUBB,ENSG00000196230,DB06774|P07437,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,N01,Anesthetics ,P62906,RPL10A,ENSG00000198755,DB06774|P62906,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,N01,Anesthetics ,Q71U36,TUBA1A,ENSG00000167552,DB06774|Q71U36,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,N01,Anesthetics ,P06748,NPM1,ENSG00000181163,DB06774|P06748,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,N01,Anesthetics ,Q9BQE3,TUBA1C,ENSG00000167553,DB06774|Q9BQE3,,
DB06774,2.148215741825014e-06,5.667922105291328,84,Capsaicin,N01,Anesthetics ,Q13619,CUL4A,ENSG00000139842,DB06774|Q13619,,
DB02401,2.089318293857766e-06,5.6799953930804605,85,,,,P07437,TUBB,ENSG00000196230,DB02401|P07437,,
DB02401,2.089318293857766e-06,5.6799953930804605,85,,,,P62906,RPL10A,ENSG00000198755,DB02401|P62906,,
DB02401,2.089318293857766e-06,5.6799953930804605,85,,,,Q71U36,TUBA1A,ENSG00000167552,DB02401|Q71U36,,
DB02401,2.089318293857766e-06,5.6799953930804605,85,,,,P06748,NPM1,ENSG00000181163,DB02401|P06748,,
DB02401,2.089318293857766e-06,5.6799953930804605,85,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB02401|Q9BQE3,,
DB02401,2.089318293857766e-06,5.6799953930804605,85,,,,Q13619,CUL4A,ENSG00000139842,DB02401|Q13619,,
DB09092,2.0831963537082928e-06,5.681269793272114,86,,,,P07437,TUBB,ENSG00000196230,DB09092|P07437,,
DB09092,2.0831963537082928e-06,5.681269793272114,86,,,,P62906,RPL10A,ENSG00000198755,DB09092|P62906,,
DB09092,2.0831963537082928e-06,5.681269793272114,86,,,,Q71U36,TUBA1A,ENSG00000167552,DB09092|Q71U36,,
DB09092,2.0831963537082928e-06,5.681269793272114,86,,,,P06748,NPM1,ENSG00000181163,DB09092|P06748,,
DB09092,2.0831963537082928e-06,5.681269793272114,86,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB09092|Q9BQE3,,
DB09092,2.0831963537082928e-06,5.681269793272114,86,,,,Q13619,CUL4A,ENSG00000139842,DB09092|Q13619,,
DB02483,2.0804259104554803e-06,5.681847745986532,87,,,,P07437,TUBB,ENSG00000196230,DB02483|P07437,,
DB02483,2.0804259104554803e-06,5.681847745986532,87,,,,P62906,RPL10A,ENSG00000198755,DB02483|P62906,,
DB02483,2.0804259104554803e-06,5.681847745986532,87,,,,Q71U36,TUBA1A,ENSG00000167552,DB02483|Q71U36,,
DB02483,2.0804259104554803e-06,5.681847745986532,87,,,,P06748,NPM1,ENSG00000181163,DB02483|P06748,,
DB02483,2.0804259104554803e-06,5.681847745986532,87,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB02483|Q9BQE3,,
DB02483,2.0804259104554803e-06,5.681847745986532,87,,,,Q13619,CUL4A,ENSG00000139842,DB02483|Q13619,,
DB06042,2.051470218307156e-06,5.687934783410082,88,,,,P07437,TUBB,ENSG00000196230,DB06042|P07437,,
DB06042,2.051470218307156e-06,5.687934783410082,88,,,,P62906,RPL10A,ENSG00000198755,DB06042|P62906,,
DB06042,2.051470218307156e-06,5.687934783410082,88,,,,Q71U36,TUBA1A,ENSG00000167552,DB06042|Q71U36,,
DB06042,2.051470218307156e-06,5.687934783410082,88,,,,P06748,NPM1,ENSG00000181163,DB06042|P06748,,
DB06042,2.051470218307156e-06,5.687934783410082,88,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB06042|Q9BQE3,,
DB06042,2.051470218307156e-06,5.687934783410082,88,,,,Q13619,CUL4A,ENSG00000139842,DB06042|Q13619,,
DB01694,2.033929889490247e-06,5.691664021488148,89,,,,P07437,TUBB,ENSG00000196230,DB01694|P07437,,
DB01694,2.033929889490247e-06,5.691664021488148,89,,,,P62906,RPL10A,ENSG00000198755,DB01694|P62906,,
DB01694,2.033929889490247e-06,5.691664021488148,89,,,,Q71U36,TUBA1A,ENSG00000167552,DB01694|Q71U36,,
DB01694,2.033929889490247e-06,5.691664021488148,89,,,,P06748,NPM1,ENSG00000181163,DB01694|P06748,,
DB01694,2.033929889490247e-06,5.691664021488148,89,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB01694|Q9BQE3,,
DB01694,2.033929889490247e-06,5.691664021488148,89,,,,Q13619,CUL4A,ENSG00000139842,DB01694|Q13619,,
DB15534,1.972632368767589e-06,5.704953844850338,90,,,,P07437,TUBB,ENSG00000196230,DB15534|P07437,target,binder
DB15534,1.972632368767589e-06,5.704953844850338,90,,,,P62906,RPL10A,ENSG00000198755,DB15534|P62906,,
DB15534,1.972632368767589e-06,5.704953844850338,90,,,,Q71U36,TUBA1A,ENSG00000167552,DB15534|Q71U36,target,binder
DB15534,1.972632368767589e-06,5.704953844850338,90,,,,P06748,NPM1,ENSG00000181163,DB15534|P06748,,
DB15534,1.972632368767589e-06,5.704953844850338,90,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB15534|Q9BQE3,,
