drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB00328,1.3541809053042051e-05,4.868323314286551,46,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P07437,TUBB,ENSG00000196230,DB00328|P07437,,
DB00328,1.3541809053042051e-05,4.868323314286551,46,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q02750,MAP2K1,ENSG00000169032,DB00328|Q02750,,
DB00328,1.3541809053042051e-05,4.868323314286551,46,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P56181,NDUFV3,ENSG00000160194,DB00328|P56181,,
DB13952,1.34150749393553e-05,4.8724068969273695,47,,,,P35372,OPRM1,ENSG00000112038,DB13952|P35372,,
DB13952,1.34150749393553e-05,4.8724068969273695,47,,,,P03372,ESR1,ENSG00000091831,DB13952|P03372,target_positiveEffect,agonist
DB13952,1.34150749393553e-05,4.8724068969273695,47,,,,P30536,TSPO,ENSG00000100300,DB13952|P30536,,
DB13952,1.34150749393553e-05,4.8724068969273695,47,,,,P07437,TUBB,ENSG00000196230,DB13952|P07437,,
DB13952,1.34150749393553e-05,4.8724068969273695,47,,,,Q02750,MAP2K1,ENSG00000169032,DB13952|Q02750,,
DB13952,1.34150749393553e-05,4.8724068969273695,47,,,,P56181,NDUFV3,ENSG00000160194,DB13952|P56181,,
DB13954,1.34150749393553e-05,4.8724068969273695,47,,,,P35372,OPRM1,ENSG00000112038,DB13954|P35372,,
DB13954,1.34150749393553e-05,4.8724068969273695,47,,,,P03372,ESR1,ENSG00000091831,DB13954|P03372,target_positiveEffect,agonist
DB13954,1.34150749393553e-05,4.8724068969273695,47,,,,P30536,TSPO,ENSG00000100300,DB13954|P30536,,
DB13954,1.34150749393553e-05,4.8724068969273695,47,,,,P07437,TUBB,ENSG00000196230,DB13954|P07437,,
DB13954,1.34150749393553e-05,4.8724068969273695,47,,,,Q02750,MAP2K1,ENSG00000169032,DB13954|Q02750,,
DB13954,1.34150749393553e-05,4.8724068969273695,47,,,,P56181,NDUFV3,ENSG00000160194,DB13954|P56181,,
DB13955,1.34150749393553e-05,4.8724068969273695,47,,,,P35372,OPRM1,ENSG00000112038,DB13955|P35372,,
DB13955,1.34150749393553e-05,4.8724068969273695,47,,,,P03372,ESR1,ENSG00000091831,DB13955|P03372,target_positiveEffect,agonist
DB13955,1.34150749393553e-05,4.8724068969273695,47,,,,P30536,TSPO,ENSG00000100300,DB13955|P30536,,
DB13955,1.34150749393553e-05,4.8724068969273695,47,,,,P07437,TUBB,ENSG00000196230,DB13955|P07437,,
DB13955,1.34150749393553e-05,4.8724068969273695,47,,,,Q02750,MAP2K1,ENSG00000169032,DB13955|Q02750,,
DB13955,1.34150749393553e-05,4.8724068969273695,47,,,,P56181,NDUFV3,ENSG00000160194,DB13955|P56181,,
DB13956,1.34150749393553e-05,4.8724068969273695,47,,,,P35372,OPRM1,ENSG00000112038,DB13956|P35372,,
DB13956,1.34150749393553e-05,4.8724068969273695,47,,,,P03372,ESR1,ENSG00000091831,DB13956|P03372,target_positiveEffect,agonist
DB13956,1.34150749393553e-05,4.8724068969273695,47,,,,P30536,TSPO,ENSG00000100300,DB13956|P30536,,
DB13956,1.34150749393553e-05,4.8724068969273695,47,,,,P07437,TUBB,ENSG00000196230,DB13956|P07437,,
DB13956,1.34150749393553e-05,4.8724068969273695,47,,,,Q02750,MAP2K1,ENSG00000169032,DB13956|Q02750,,
DB13956,1.34150749393553e-05,4.8724068969273695,47,,,,P56181,NDUFV3,ENSG00000160194,DB13956|P56181,,
DB00313,1.3257833282986973e-05,4.877527446529383,51,Valproic Acid,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB00313|P35372,,
DB00313,1.3257833282986973e-05,4.877527446529383,51,Valproic Acid,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB00313|P03372,,
DB00313,1.3257833282986973e-05,4.877527446529383,51,Valproic Acid,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB00313|P30536,,
DB00313,1.3257833282986973e-05,4.877527446529383,51,Valproic Acid,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB00313|P07437,,
DB00313,1.3257833282986973e-05,4.877527446529383,51,Valproic Acid,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB00313|Q02750,,
DB00313,1.3257833282986973e-05,4.877527446529383,51,Valproic Acid,N03,Antiepileptics ,P56181,NDUFV3,ENSG00000160194,DB00313|P56181,,
DB00623,1.3125498282593426e-05,4.881884200510723,52,Fluphenazine,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00623|P35372,,
DB00623,1.3125498282593426e-05,4.881884200510723,52,Fluphenazine,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00623|P03372,,
DB00623,1.3125498282593426e-05,4.881884200510723,52,Fluphenazine,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00623|P30536,,
DB00623,1.3125498282593426e-05,4.881884200510723,52,Fluphenazine,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00623|P07437,,
DB00623,1.3125498282593426e-05,4.881884200510723,52,Fluphenazine,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00623|Q02750,,
DB00623,1.3125498282593426e-05,4.881884200510723,52,Fluphenazine,N05,Psycholeptics ,P56181,NDUFV3,ENSG00000160194,DB00623|P56181,,
DB04868,1.3118019760010069e-05,4.882131719244559,53,Nilotinib,L01,Antineoplastic agents ,P35372,OPRM1,ENSG00000112038,DB04868|P35372,,
DB04868,1.3118019760010069e-05,4.882131719244559,53,Nilotinib,L01,Antineoplastic agents ,P03372,ESR1,ENSG00000091831,DB04868|P03372,,
DB04868,1.3118019760010069e-05,4.882131719244559,53,Nilotinib,L01,Antineoplastic agents ,P30536,TSPO,ENSG00000100300,DB04868|P30536,,
DB04868,1.3118019760010069e-05,4.882131719244559,53,Nilotinib,L01,Antineoplastic agents ,P07437,TUBB,ENSG00000196230,DB04868|P07437,,
DB04868,1.3118019760010069e-05,4.882131719244559,53,Nilotinib,L01,Antineoplastic agents ,Q02750,MAP2K1,ENSG00000169032,DB04868|Q02750,,
DB04868,1.3118019760010069e-05,4.882131719244559,53,Nilotinib,L01,Antineoplastic agents ,P56181,NDUFV3,ENSG00000160194,DB04868|P56181,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,D01,Antifungals for dermatological use ,P35372,OPRM1,ENSG00000112038,DB01127|P35372,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,D01,Antifungals for dermatological use ,P03372,ESR1,ENSG00000091831,DB01127|P03372,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,D01,Antifungals for dermatological use ,P30536,TSPO,ENSG00000100300,DB01127|P30536,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,D01,Antifungals for dermatological use ,P07437,TUBB,ENSG00000196230,DB01127|P07437,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,D01,Antifungals for dermatological use ,Q02750,MAP2K1,ENSG00000169032,DB01127|Q02750,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,D01,Antifungals for dermatological use ,P56181,NDUFV3,ENSG00000160194,DB01127|P56181,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,G01,Gynecological antiinfectives and antiseptics ,P35372,OPRM1,ENSG00000112038,DB01127|P35372,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,G01,Gynecological antiinfectives and antiseptics ,P03372,ESR1,ENSG00000091831,DB01127|P03372,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,G01,Gynecological antiinfectives and antiseptics ,P30536,TSPO,ENSG00000100300,DB01127|P30536,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,G01,Gynecological antiinfectives and antiseptics ,P07437,TUBB,ENSG00000196230,DB01127|P07437,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,G01,Gynecological antiinfectives and antiseptics ,Q02750,MAP2K1,ENSG00000169032,DB01127|Q02750,,
DB01127,1.296621629022998e-05,4.8871867381804455,54,Econazole,G01,Gynecological antiinfectives and antiseptics ,P56181,NDUFV3,ENSG00000160194,DB01127|P56181,,
DB01238,1.294572005536088e-05,4.887873788614747,55,Aripiprazole,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB01238|P35372,target,ligand
DB01238,1.294572005536088e-05,4.887873788614747,55,Aripiprazole,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB01238|P03372,,
DB01238,1.294572005536088e-05,4.887873788614747,55,Aripiprazole,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB01238|P30536,,
DB01238,1.294572005536088e-05,4.887873788614747,55,Aripiprazole,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB01238|P07437,,
DB01238,1.294572005536088e-05,4.887873788614747,55,Aripiprazole,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB01238|Q02750,,
DB01238,1.294572005536088e-05,4.887873788614747,55,Aripiprazole,N05,Psycholeptics ,P56181,NDUFV3,ENSG00000160194,DB01238|P56181,,
DB00321,1.2832006341288362e-05,4.891705434441312,56,Amitriptyline,N06,Psychoanaleptics ,P35372,OPRM1,ENSG00000112038,DB00321|P35372,target,binder
DB00321,1.2832006341288362e-05,4.891705434441312,56,Amitriptyline,N06,Psychoanaleptics ,P03372,ESR1,ENSG00000091831,DB00321|P03372,,
DB00321,1.2832006341288362e-05,4.891705434441312,56,Amitriptyline,N06,Psychoanaleptics ,P30536,TSPO,ENSG00000100300,DB00321|P30536,,
DB00321,1.2832006341288362e-05,4.891705434441312,56,Amitriptyline,N06,Psychoanaleptics ,P07437,TUBB,ENSG00000196230,DB00321|P07437,,
DB00321,1.2832006341288362e-05,4.891705434441312,56,Amitriptyline,N06,Psychoanaleptics ,Q02750,MAP2K1,ENSG00000169032,DB00321|Q02750,,
DB00321,1.2832006341288362e-05,4.891705434441312,56,Amitriptyline,N06,Psychoanaleptics ,P56181,NDUFV3,ENSG00000160194,DB00321|P56181,,
DB01863,1.2678841577708632e-05,4.896920424639716,57,,,,P35372,OPRM1,ENSG00000112038,DB01863|P35372,,
DB01863,1.2678841577708632e-05,4.896920424639716,57,,,,P03372,ESR1,ENSG00000091831,DB01863|P03372,,
DB01863,1.2678841577708632e-05,4.896920424639716,57,,,,P30536,TSPO,ENSG00000100300,DB01863|P30536,,
DB01863,1.2678841577708632e-05,4.896920424639716,57,,,,P07437,TUBB,ENSG00000196230,DB01863|P07437,,
DB01863,1.2678841577708632e-05,4.896920424639716,57,,,,Q02750,MAP2K1,ENSG00000169032,DB01863|Q02750,,
DB01863,1.2678841577708632e-05,4.896920424639716,57,,,,P56181,NDUFV3,ENSG00000160194,DB01863|P56181,,
DB00331,1.1857369665498983e-05,4.926011640352303,58,Metformin,A10,Drugs used in diabetes ,P35372,OPRM1,ENSG00000112038,DB00331|P35372,,
DB00331,1.1857369665498983e-05,4.926011640352303,58,Metformin,A10,Drugs used in diabetes ,P03372,ESR1,ENSG00000091831,DB00331|P03372,,
DB00331,1.1857369665498983e-05,4.926011640352303,58,Metformin,A10,Drugs used in diabetes ,P30536,TSPO,ENSG00000100300,DB00331|P30536,,
DB00331,1.1857369665498983e-05,4.926011640352303,58,Metformin,A10,Drugs used in diabetes ,P07437,TUBB,ENSG00000196230,DB00331|P07437,,
DB00331,1.1857369665498983e-05,4.926011640352303,58,Metformin,A10,Drugs used in diabetes ,Q02750,MAP2K1,ENSG00000169032,DB00331|Q02750,,
DB00331,1.1857369665498983e-05,4.926011640352303,58,Metformin,A10,Drugs used in diabetes ,P56181,NDUFV3,ENSG00000160194,DB00331|P56181,,
DB00502,1.1819425564665348e-05,4.92740363006714,59,Haloperidol,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00502|P35372,,
DB00502,1.1819425564665348e-05,4.92740363006714,59,Haloperidol,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00502|P03372,,
DB00502,1.1819425564665348e-05,4.92740363006714,59,Haloperidol,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00502|P30536,,
DB00502,1.1819425564665348e-05,4.92740363006714,59,Haloperidol,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00502|P07437,,
DB00502,1.1819425564665348e-05,4.92740363006714,59,Haloperidol,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00502|Q02750,,
DB00502,1.1819425564665348e-05,4.92740363006714,59,Haloperidol,N05,Psycholeptics ,P56181,NDUFV3,ENSG00000160194,DB00502|P56181,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P35372,OPRM1,ENSG00000112038,DB00255|P35372,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P03372,ESR1,ENSG00000091831,DB00255|P03372,target_positiveEffect,agonist
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P30536,TSPO,ENSG00000100300,DB00255|P30536,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P07437,TUBB,ENSG00000196230,DB00255|P07437,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q02750,MAP2K1,ENSG00000169032,DB00255|Q02750,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P56181,NDUFV3,ENSG00000160194,DB00255|P56181,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P35372,OPRM1,ENSG00000112038,DB00255|P35372,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P03372,ESR1,ENSG00000091831,DB00255|P03372,target_positiveEffect,agonist
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P30536,TSPO,ENSG00000100300,DB00255|P30536,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P07437,TUBB,ENSG00000196230,DB00255|P07437,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q02750,MAP2K1,ENSG00000169032,DB00255|Q02750,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P56181,NDUFV3,ENSG00000160194,DB00255|P56181,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,L02,Endocrine therapy ,P35372,OPRM1,ENSG00000112038,DB00255|P35372,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,L02,Endocrine therapy ,P03372,ESR1,ENSG00000091831,DB00255|P03372,target_positiveEffect,agonist
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,L02,Endocrine therapy ,P30536,TSPO,ENSG00000100300,DB00255|P30536,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,L02,Endocrine therapy ,P07437,TUBB,ENSG00000196230,DB00255|P07437,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,L02,Endocrine therapy ,Q02750,MAP2K1,ENSG00000169032,DB00255|Q02750,,
DB00255,1.1719952575198716e-05,4.931074145687482,60,Diethylstilbestrol,L02,Endocrine therapy ,P56181,NDUFV3,ENSG00000160194,DB00255|P56181,,
DB03344,1.1437985636363934e-05,4.941650453168941,61,,,,P35372,OPRM1,ENSG00000112038,DB03344|P35372,,
DB03344,1.1437985636363934e-05,4.941650453168941,61,,,,P03372,ESR1,ENSG00000091831,DB03344|P03372,,
DB03344,1.1437985636363934e-05,4.941650453168941,61,,,,P30536,TSPO,ENSG00000100300,DB03344|P30536,,
DB03344,1.1437985636363934e-05,4.941650453168941,61,,,,P07437,TUBB,ENSG00000196230,DB03344|P07437,,
DB03344,1.1437985636363934e-05,4.941650453168941,61,,,,Q02750,MAP2K1,ENSG00000169032,DB03344|Q02750,,
DB03344,1.1437985636363934e-05,4.941650453168941,61,,,,P56181,NDUFV3,ENSG00000160194,DB03344|P56181,,
DB03017,1.1382219102489478e-05,4.94377305867794,62,,,,P35372,OPRM1,ENSG00000112038,DB03017|P35372,,
DB03017,1.1382219102489478e-05,4.94377305867794,62,,,,P03372,ESR1,ENSG00000091831,DB03017|P03372,,
DB03017,1.1382219102489478e-05,4.94377305867794,62,,,,P30536,TSPO,ENSG00000100300,DB03017|P30536,,
DB03017,1.1382219102489478e-05,4.94377305867794,62,,,,P07437,TUBB,ENSG00000196230,DB03017|P07437,,
DB03017,1.1382219102489478e-05,4.94377305867794,62,,,,Q02750,MAP2K1,ENSG00000169032,DB03017|Q02750,,
DB03017,1.1382219102489478e-05,4.94377305867794,62,,,,P56181,NDUFV3,ENSG00000160194,DB03017|P56181,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,D05,Antipsoriatics ,P35372,OPRM1,ENSG00000112038,DB00136|P35372,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,D05,Antipsoriatics ,P03372,ESR1,ENSG00000091831,DB00136|P03372,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,D05,Antipsoriatics ,P30536,TSPO,ENSG00000100300,DB00136|P30536,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,D05,Antipsoriatics ,P07437,TUBB,ENSG00000196230,DB00136|P07437,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,D05,Antipsoriatics ,Q02750,MAP2K1,ENSG00000169032,DB00136|Q02750,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,D05,Antipsoriatics ,P56181,NDUFV3,ENSG00000160194,DB00136|P56181,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,A11,Vitamins ,P35372,OPRM1,ENSG00000112038,DB00136|P35372,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,A11,Vitamins ,P03372,ESR1,ENSG00000091831,DB00136|P03372,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,A11,Vitamins ,P30536,TSPO,ENSG00000100300,DB00136|P30536,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,A11,Vitamins ,P07437,TUBB,ENSG00000196230,DB00136|P07437,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,A11,Vitamins ,Q02750,MAP2K1,ENSG00000169032,DB00136|Q02750,,
DB00136,1.0924052514399202e-05,4.961616220775166,63,Calcitriol,A11,Vitamins ,P56181,NDUFV3,ENSG00000160194,DB00136|P56181,,
DB00546,1.0852142765954553e-05,4.964484501488176,64,Adinazolam,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00546|P35372,,
DB00546,1.0852142765954553e-05,4.964484501488176,64,Adinazolam,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00546|P03372,,
DB00546,1.0852142765954553e-05,4.964484501488176,64,Adinazolam,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00546|P30536,,
DB00546,1.0852142765954553e-05,4.964484501488176,64,Adinazolam,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00546|P07437,,
DB00546,1.0852142765954553e-05,4.964484501488176,64,Adinazolam,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00546|Q02750,,
DB00546,1.0852142765954553e-05,4.964484501488176,64,Adinazolam,N05,Psycholeptics ,P56181,NDUFV3,ENSG00000160194,DB00546|P56181,,
DB14481,1.0837507918345256e-05,4.965070572201556,65,,,,P35372,OPRM1,ENSG00000112038,DB14481|P35372,,
DB14481,1.0837507918345256e-05,4.965070572201556,65,,,,P03372,ESR1,ENSG00000091831,DB14481|P03372,,
DB14481,1.0837507918345256e-05,4.965070572201556,65,,,,P30536,TSPO,ENSG00000100300,DB14481|P30536,,
DB14481,1.0837507918345256e-05,4.965070572201556,65,,,,P07437,TUBB,ENSG00000196230,DB14481|P07437,,
DB14481,1.0837507918345256e-05,4.965070572201556,65,,,,Q02750,MAP2K1,ENSG00000169032,DB14481|Q02750,,
DB14481,1.0837507918345256e-05,4.965070572201556,65,,,,P56181,NDUFV3,ENSG00000160194,DB14481|P56181,,
DB11093,1.0837507918345256e-05,4.965070572201556,65,Calcium citrate,A12,Mineral supplements ,P35372,OPRM1,ENSG00000112038,DB11093|P35372,,
DB11093,1.0837507918345256e-05,4.965070572201556,65,Calcium citrate,A12,Mineral supplements ,P03372,ESR1,ENSG00000091831,DB11093|P03372,,
DB11093,1.0837507918345256e-05,4.965070572201556,65,Calcium citrate,A12,Mineral supplements ,P30536,TSPO,ENSG00000100300,DB11093|P30536,,
DB11093,1.0837507918345256e-05,4.965070572201556,65,Calcium citrate,A12,Mineral supplements ,P07437,TUBB,ENSG00000196230,DB11093|P07437,,
DB11093,1.0837507918345256e-05,4.965070572201556,65,Calcium citrate,A12,Mineral supplements ,Q02750,MAP2K1,ENSG00000169032,DB11093|Q02750,,
DB11093,1.0837507918345256e-05,4.965070572201556,65,Calcium citrate,A12,Mineral supplements ,P56181,NDUFV3,ENSG00000160194,DB11093|P56181,,
DB11348,1.0837507918345256e-05,4.965070572201556,65,Calcium Phosphate,A12,Mineral supplements ,P35372,OPRM1,ENSG00000112038,DB11348|P35372,,
DB11348,1.0837507918345256e-05,4.965070572201556,65,Calcium Phosphate,A12,Mineral supplements ,P03372,ESR1,ENSG00000091831,DB11348|P03372,,
DB11348,1.0837507918345256e-05,4.965070572201556,65,Calcium Phosphate,A12,Mineral supplements ,P30536,TSPO,ENSG00000100300,DB11348|P30536,,
DB11348,1.0837507918345256e-05,4.965070572201556,65,Calcium Phosphate,A12,Mineral supplements ,P07437,TUBB,ENSG00000196230,DB11348|P07437,,
DB11348,1.0837507918345256e-05,4.965070572201556,65,Calcium Phosphate,A12,Mineral supplements ,Q02750,MAP2K1,ENSG00000169032,DB11348|Q02750,,
DB11348,1.0837507918345256e-05,4.965070572201556,65,Calcium Phosphate,A12,Mineral supplements ,P56181,NDUFV3,ENSG00000160194,DB11348|P56181,,
DB01381,1.0528583846470332e-05,4.977630039927898,68,,,,P35372,OPRM1,ENSG00000112038,DB01381|P35372,,
DB01381,1.0528583846470332e-05,4.977630039927898,68,,,,P03372,ESR1,ENSG00000091831,DB01381|P03372,,
DB01381,1.0528583846470332e-05,4.977630039927898,68,,,,P30536,TSPO,ENSG00000100300,DB01381|P30536,,
DB01381,1.0528583846470332e-05,4.977630039927898,68,,,,P07437,TUBB,ENSG00000196230,DB01381|P07437,,
DB01381,1.0528583846470332e-05,4.977630039927898,68,,,,Q02750,MAP2K1,ENSG00000169032,DB01381|Q02750,,
DB01381,1.0528583846470332e-05,4.977630039927898,68,,,,P56181,NDUFV3,ENSG00000160194,DB01381|P56181,,
DB02448,1.043817102055193e-05,4.981375591876655,69,,,,P35372,OPRM1,ENSG00000112038,DB02448|P35372,,
DB02448,1.043817102055193e-05,4.981375591876655,69,,,,P03372,ESR1,ENSG00000091831,DB02448|P03372,,
DB02448,1.043817102055193e-05,4.981375591876655,69,,,,P30536,TSPO,ENSG00000100300,DB02448|P30536,,
DB02448,1.043817102055193e-05,4.981375591876655,69,,,,P07437,TUBB,ENSG00000196230,DB02448|P07437,,
DB02448,1.043817102055193e-05,4.981375591876655,69,,,,Q02750,MAP2K1,ENSG00000169032,DB02448|Q02750,,
DB02448,1.043817102055193e-05,4.981375591876655,69,,,,P56181,NDUFV3,ENSG00000160194,DB02448|P56181,,
DB00898,1.0341875043836091e-05,4.985400713914588,70,,,,P35372,OPRM1,ENSG00000112038,DB00898|P35372,,
DB00898,1.0341875043836091e-05,4.985400713914588,70,,,,P03372,ESR1,ENSG00000091831,DB00898|P03372,,
DB00898,1.0341875043836091e-05,4.985400713914588,70,,,,P30536,TSPO,ENSG00000100300,DB00898|P30536,,
DB00898,1.0341875043836091e-05,4.985400713914588,70,,,,P07437,TUBB,ENSG00000196230,DB00898|P07437,,
DB00898,1.0341875043836091e-05,4.985400713914588,70,,,,Q02750,MAP2K1,ENSG00000169032,DB00898|Q02750,,
DB00898,1.0341875043836091e-05,4.985400713914588,70,,,,P56181,NDUFV3,ENSG00000160194,DB00898|P56181,,
DB00114,1.0237771823382393e-05,4.989794554112812,71,Pyridoxal phosphate,A11,Vitamins,P35372,OPRM1,ENSG00000112038,DB00114|P35372,,
DB00114,1.0237771823382393e-05,4.989794554112812,71,Pyridoxal phosphate,A11,Vitamins,P03372,ESR1,ENSG00000091831,DB00114|P03372,,
DB00114,1.0237771823382393e-05,4.989794554112812,71,Pyridoxal phosphate,A11,Vitamins,P30536,TSPO,ENSG00000100300,DB00114|P30536,,
DB00114,1.0237771823382393e-05,4.989794554112812,71,Pyridoxal phosphate,A11,Vitamins,P07437,TUBB,ENSG00000196230,DB00114|P07437,,
DB00114,1.0237771823382393e-05,4.989794554112812,71,Pyridoxal phosphate,A11,Vitamins,Q02750,MAP2K1,ENSG00000169032,DB00114|Q02750,,
DB00114,1.0237771823382393e-05,4.989794554112812,71,Pyridoxal phosphate,A11,Vitamins,P56181,NDUFV3,ENSG00000160194,DB00114|P56181,,
DB14009,1.0161673139877302e-05,4.993034778706441,72,,,,P35372,OPRM1,ENSG00000112038,DB14009|P35372,,
DB14009,1.0161673139877302e-05,4.993034778706441,72,,,,P03372,ESR1,ENSG00000091831,DB14009|P03372,,
DB14009,1.0161673139877302e-05,4.993034778706441,72,,,,P30536,TSPO,ENSG00000100300,DB14009|P30536,,
DB14009,1.0161673139877302e-05,4.993034778706441,72,,,,P07437,TUBB,ENSG00000196230,DB14009|P07437,,
DB14009,1.0161673139877302e-05,4.993034778706441,72,,,,Q02750,MAP2K1,ENSG00000169032,DB14009|Q02750,,
DB14009,1.0161673139877302e-05,4.993034778706441,72,,,,P56181,NDUFV3,ENSG00000160194,DB14009|P56181,,
DB09061,1.0085456270977436e-05,4.996304449311865,73,Cannabidiol,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB09061|P35372,,
DB09061,1.0085456270977436e-05,4.996304449311865,73,Cannabidiol,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB09061|P03372,,
DB09061,1.0085456270977436e-05,4.996304449311865,73,Cannabidiol,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB09061|P30536,,
DB09061,1.0085456270977436e-05,4.996304449311865,73,Cannabidiol,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB09061|P07437,,
DB09061,1.0085456270977436e-05,4.996304449311865,73,Cannabidiol,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB09061|Q02750,,
DB09061,1.0085456270977436e-05,4.996304449311865,73,Cannabidiol,N03,Antiepileptics ,P56181,NDUFV3,ENSG00000160194,DB09061|P56181,,
DB00481,1.0070103929149316e-05,4.996966047259376,74,Raloxifene,G03,Sex hormones and modulators of the genital system ,P35372,OPRM1,ENSG00000112038,DB00481|P35372,,
DB00481,1.0070103929149316e-05,4.996966047259376,74,Raloxifene,G03,Sex hormones and modulators of the genital system ,P03372,ESR1,ENSG00000091831,DB00481|P03372,target_positiveEffect,agonist
